video_id,clip_id,text,label,mode
cW-aX4dPVfk,84_963378684771,[briefly chuckles] That's kind of like a contrast as far as content,1.3333334,test
cW-aX4dPVfk,89_498072562371,"A movie that had a lot of language and sexual content, this movie is toned down to PG",1.0,test
cW-aX4dPVfk,94_256122448971,Went from directing an R rated movie to writing a script for a family friendly audience,0.0,test
cW-aX4dPVfk,11_565192743771,"Now the reason for that is because of stuff in my personal life, such as work, my best friend, and my girlfriend who I've been spending a lot of time with",0.33333334,test
cW-aX4dPVfk,100_263605442121,"More power to him, I don't blame him",0.0,test
cW-aX4dPVfk,102_533446712171,"So it's the typical story of Cinderella, the structure is the same and it's very faithful to the source material that it's attempting to do",-0.33333334,test
cW-aX4dPVfk,116_357029478171,"I really liked the characters in the movie, the performances were really well, the visual effects were spectacular",2.3333333,test
cW-aX4dPVfk,123_560657596671,I was amazed at how advanced they've gotten lately in movies when it comes to that,1.6666666,test
cW-aX4dPVfk,130_454988662171,"I want you all to meet my new girlfriend, Issy",1.6666666,test
cW-aX4dPVfk,133_742517006671,So I am going to ask her what she thought of the movie,0.0,test
cW-aX4dPVfk,137_578798186171,"Hi Issy! What'd you think about the movie ""Cinderella""? I liked it! Was it really good? Yeah",2.0,test
cW-aX4dPVfk,145_735260771171,"From a 1 to 10, what would you give the movie ""Cinderella""? 10",1.6666666,test
cW-aX4dPVfk,150_867460317671,"As for me, I would give the movie an 8 out of 10",1.3333334,test
cW-aX4dPVfk,20_250453514771,And working a lot at my new job,0.0,test
cW-aX4dPVfk,154_92936507967102,I think it's really good,2.3333333,test
cW-aX4dPVfk,156_226417233671,"So that's my thoughts on ""Cinderella""",0.6666667,test
cW-aX4dPVfk,159_289455782671,"I don't know if it's still playing in theaters but I liked it, I thought it was pretty good",1.6666666,test
cW-aX4dPVfk,165_021428571171,"I hope you all enjoyed this video and if you did, feel free to like and subscribe, because I will be posting more content on this channel",2.0,test
cW-aX4dPVfk,173_517120181671,"Again, I don't have a weekly (upload) schedule, which is not a good thing",-1.3333334,test
cW-aX4dPVfk,176_96927437617103,But I will stay up to date with my content posting,1.3333334,test
cW-aX4dPVfk,180_231859410671,I'm really sorry I took a hiatus,-1.3333334,test
cW-aX4dPVfk,183_090362811671,I just want to let all of my subscribers know that I did not quit making videos and that I'm going to keep making more of these movie reviews,0.6666667,test
cW-aX4dPVfk,190_698072562171,"Hopefully soon, I'm going to do some top 10 lists, maybe list some of my favorite movies",0.6666667,test
cW-aX4dPVfk,195_26269841267103,"Who knows? If you have any suggestions, requests, feedback, please leave them in the comments below",1.3333334,test
cW-aX4dPVfk,23_098979591821,"So that's what has been holding me back, as far as content goes",-0.33333334,test
cW-aX4dPVfk,201_12437641717105,"Also, if you wanna see my previous videos and/or get the chance to subscribe to my channel, please stay until the end of this video",1.3333334,test
cW-aX4dPVfk,209_44546485267105,And it'll direct you to that,1.0,test
cW-aX4dPVfk,28_017800453471,"Today, I'm going to be reviewing a movie I saw weeks ago",0.33333334,test
cW-aX4dPVfk,31_734353741471,"It is called ""Cinderella""",0.0,test
cW-aX4dPVfk,33_854535147421004,"I'm not referring to the old animated Disney movie or the movie ""Ever After"", which was a great adaptation",0.33333334,test
cW-aX4dPVfk,41_47721088437101,"Now, I'm going to be reviewing the newest ""Cinderella"" live-action movie",0.33333334,test
cW-aX4dPVfk,47_583333333371,I didn't know what to expect going into this movie,0.0,test
cX8FScpsfLE,0_0,"The Road Not Taken BY ROBERT FROST Two roads diverged in a yellow wood, And sorry I could not travel both and be one traveler, Long I stood and looked down one as far as I could to where it bent in the undergrowth; Then took the other, as just as fair, And having perhaps the better claim, Because it was grassy and wanted wear; Though as for that the passing there had worn them really about the same, And both that morning equally lay In leaves no step had trodden black",0.33333334,test
cX8FScpsfLE,44_71,"Oh, I kept the first for another day! Yet knowing how way leads on to way, I doubted if I should ever come back",-0.33333334,test
cY8DcaHXNNs,19_467,Social marketing opportunities where just a few weeks ago we had a Twitter party to communicate with consumers about the importance of car care and what’s on the minds of women in particular.,0.33333334,test
cY8DcaHXNNs,33_182,And in a matter of an hour I was able to get hundreds of suggestions for products and questions about car care needs from women all across the country.,0.0,test
cY8DcaHXNNs,60_264,"It’s extremely important to Car MD to continually improve on our products and not just rest on, okay, we’ve innovated it and we’re done.",0.6666667,test
cia8OM3Oe7Q,0_0,My name is Lidia Vargas I've been coming to Lake Mead Dental for 5 years and I recommend Lake Mead Dental because the dentists are the best their personal is very kind and they're allways willing to solve any problems,2.0,test
cml9rShionM,77_7757369615,"Also for the good   of the majority population, education needs to be stimulated,  so that problems such as stealing, social problems, social assistance, are done with.",0.0,test
cml9rShionM,91_6641723356,"If we want to get rid of social assistance, if we want the   national budget to be richer and to develop the local infrastructure,  then we have to invest in education.",1.0,test
cml9rShionM,114_991156463,"Our only way out is to give our children to school, to teach   them, and to teach them to care about the others,  for the Roma that are not schooled, to teach them in   their turn, so that they are educated as well,  and to become a new community in which to live and be integrated.",0.0,test
cml9rShionM,26_8614512472,"We are very warm-hearted   people, we put a lot of heart in communication.",-0.33333334,test
cml9rShionM,45_8383219955,"I think we are not well-known because this is not wished, according   to my experience of 12 years in the local council.",0.0,test
cml9rShionM,59_5770975057,"Because we try, from our own initiative, to develop   the educational system in the Romani community.",0.0,test
cml9rShionM,65_4637188209,"In some time, a lot of things can be   changed by creating the bases of education.",0.0,test
cn0WZ8-0Z1Y,49_72,"It's not like Romeo and Juliet, where the lovers are sacrificed and then Verona is healed",0.6666667,test
cn0WZ8-0Z1Y,11_455,"I mean, who even survives this novel",0.33333334,test
cn0WZ8-0Z1Y,14_09,"Only the idle rich: Jordan Baker, Daisy and Tom Buchanan, Nick Carraway",-0.33333334,test
cn0WZ8-0Z1Y,18_341,"They survive, and they are allowed to go on being careless",0.33333334,test
cn0WZ8-0Z1Y,21_334,"As Nick writes, ""They were careless people, Tom and Daisy -- they smashed up things and creatures and then retreated back into their money or their vast carelessness",-1.0,test
cn0WZ8-0Z1Y,29_426,""" They aren't cruel or malicious, they're just careless -- they don't care too much about Myrtle or Gatsby or their daughter or even each other",-0.6666667,test
cn0WZ8-0Z1Y,37_018,"To live without a care in the world is supposed to be the dream, right",1.0,test
cn0WZ8-0Z1Y,40_091,Everyone wants a care-free life,0.33333334,test
cn0WZ8-0Z1Y,41_852,"But Fitzgerald shows us the horror of this care-free life, how Tom and Daisy's inability to care is in some ways more monstrous than outright cruelty would be",-1.6666666,test
ctAZf4sMBUQ,0_0,"I came to Philips Design in the then newly group of social scientists, trying to come up with a more thorough research approach to designing.",1.6666666,test
ctAZf4sMBUQ,11_7005,with a lot of designers who were thinking very well of themselves because they were really focusing on users already and then having to accept a new discipline into their processes.,1.6666666,test
ctAZf4sMBUQ,83_831,"Then when someone's triggered, they will come up with asking the questions - ""How did you come up with this knowledge?"" ""What were the methodologies?"" ""Where does this knowledge come from?"" So, yes, it's communication and trying to come up with the right tools to communicate knowledge about users.",1.6666666,test
d-Uw_uZyUys,1_64761904762,"You see, Reston's campaign is saying that I don't have the experience to be president",-0.33333334,test
d-Uw_uZyUys,8_65170068027,"Let me tell you a story about my grandmother Every time that I used to date a new boyfriend She would ask his name and then she would go like ""and what part of the city does he live in?"" That was her way of asking if my boyfriend was white She was an out and out racist So I know the face of prejudice Governor Reston is telling me I don't have the balls to be president And he means that literally It's offensive It's offensive to me It's offensive to every woman out there who he is asking the votes for Tonight I am here stating that governor Reston is a sexist But you know what",-2.3333333,test
d-Uw_uZyUys,52_5630385488,"It's not even just about him going around and talking in codes about gender it's everyone Yourself included The only reason why we are here tonight in this interview in my house is because you requested it, right? it was entirely your idea and here still you are thinking that you are being welcomed into my lovely place You are thanking me for that This is the thing that you say to your next door lady that bakes you chocolate chips cookies This pitcher of iced tea is not even mine Your producer set it here And why is that? For the same reason that you call me a real life Cinderella story You are telling the world that I am a woman Without having to use the word And for you it's just an angle and I get it You might even think that it's innocuous But guess what? It's not",-1.0,test
d-Uw_uZyUys,102_687981859,"Don't interrupt me while I am speaking You see, James, you are promoting stereotypes You are advancing this idea that women are weaker than men You are playing right into the hands of Reston And you know what? You are playing into the hands of anyone any imbecile out there that thinks women are not strong fit enough to be commander in chief Governor, I'm talking about you",-2.3333333,test
d-Uw_uZyUys,128_579138322,"For seven years I served the United States Army Which is seven years more than he ever did A fact that you conveniently omitted from my intro, James",-1.0,test
